time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-03T03:54:48.790Z,19.4986667,-155.4376667,-0.05,0.93,md,15,118,0.03571,0.11,hv,hv71410057,2020-03-05T02:20:41.020Z,"22km WNW of Volcano, Hawaii",earthquake,0.28,0.43,0.015,7,reviewed,hv,hv
2020-03-03T03:53:47.289Z,39.6527,-120.0296,6.4,0.3,ml,4,132.88,0.07,0.0331,nn,nn00718224,2020-03-03T19:16:18.375Z,"5km SW of Cold Springs, Nevada",earthquake,,4.1,0.41,4,reviewed,nn,nn
2020-03-03T03:53:00.747Z,39.654,-120.0342,5.2,0.3,ml,6,94.23,0.073,0.084,nn,nn00718223,2020-03-03T19:13:11.223Z,"5km WSW of Cold Springs, Nevada",earthquake,,4.4,0.2,3,reviewed,nn,nn
2020-03-03T03:51:34.022Z,39.6538,-120.0351,5.3,0.5,ml,6,94.4,0.074,0.0752,nn,nn00718221,2020-03-03T19:06:55.980Z,"5km WSW of Cold Springs, Nevada",earthquake,,4.3,0.1,3,reviewed,nn,nn
2020-03-03T03:49:49.730Z,37.7326667,-118.775,6.14,0.88,md,17,202,0.06264,0.03,nc,nc73349200,2020-03-03T18:24:03.184Z,"21km NNW of Toms Place, CA",earthquake,0.94,0.85,0.177,14,reviewed,nc,nc
2020-03-03T03:49:36.410Z,36.9645,-121.3216667,7.5,0.98,md,16,90,0.06453,0.09,nc,nc73349195,2020-03-05T17:12:03.094Z,"15km NNE of Hollister, CA",earthquake,0.27,0.67,0.177,13,reviewed,nc,nc
2020-03-03T03:37:24.560Z,34.2013333,-116.4135,2.34,1.09,ml,19,119,0.0935,0.24,ci,ci39089151,2020-03-03T17:20:00.772Z,"10km N of Yucca Valley, CA",earthquake,0.56,0.82,0.147,19,reviewed,ci,ci
2020-03-03T03:35:29.976Z,39.1768,-119.7284,5.3,0.8,ml,7,104.97,0.02,0.1416,nn,nn00718219,2020-03-03T18:51:26.625Z,"3km ENE of Carson City, Nevada",earthquake,,1.8,0.31,3,reviewed,nn,nn
2020-03-03T03:28:27.190Z,32.7050018,-115.359169,11.54,1.87,ml,10,141,0.02123,0.19,ci,ci39089143,2020-03-03T03:32:22.403Z,"12km ENE of Mexicali, B.C., MX",earthquake,0.78,0.95,0.216,8,automatic,ci,ci
2020-03-03T03:20:50.502Z,37.1453,-115.6779,13.4,0.8,ml,15,281.19,0.234,0.1692,nn,nn00718199,2020-03-03T17:18:46.136Z,"51km WSW of Alamo, Nevada",earthquake,,6.6,0.21,9,reviewed,nn,nn
2020-03-03T03:20:46.190Z,19.4203339,-155.3399963,4.69,2.14,ml,40,75,0.03233,0.18,hv,hv71410012,2020-03-03T03:26:21.610Z,"10km W of Volcano, Hawaii",earthquake,0.44,1.13,0.27,6,automatic,hv,hv
2020-03-03T03:20:37.560Z,32.7973333,-115.4518333,10.95,1.63,ml,21,59,0.009026,0.26,ci,ci39089135,2020-03-05T20:09:15.830Z,"7km WSW of Holtville, CA",earthquake,0.54,0.7,0.162,15,reviewed,ci,ci
2020-03-03T03:19:45.110Z,32.803,-115.4555,9.73,1.86,ml,25,57,0.007692,0.24,ci,ci39089127,2020-03-03T03:23:30.762Z,"7km W of Holtville, CA",earthquake,0.51,0.89,0.174,28,automatic,ci,ci
2020-03-03T03:18:43.070Z,35.8523333,-117.6896667,6.03,1.09,ml,14,75,0.07512,0.15,ci,ci39089119,2020-03-03T03:22:28.589Z,"22km ESE of Little Lake, CA",earthquake,0.33,0.95,0.149,14,automatic,ci,ci
2020-03-03T03:15:00.490Z,45.6913333,-110.7751667,7.25,1.39,ml,14,134,0.046,0.08,mb,mb80383779,2020-03-03T15:38:07.890Z,"16km W of Livingston, Montana",earthquake,0.41,0.56,0.147,7,reviewed,mb,mb
2020-03-03T03:12:40.860Z,43.5695,-111.0383333,3.61,1.34,ml,11,153,0.069,0.14,mb,mb80383804,2020-03-03T16:07:20.370Z,"6km ESE of Victor, Idaho",earthquake,0.66,1.21,0.089,6,reviewed,mb,mb
2020-03-03T03:10:17.310Z,19.1608,-68.5905,158,4,ml,11,203,0.6115,0.29,pr,pr2020063007,2020-03-03T11:12:49.833Z,"12km E of La Romana, Dominican Republic",earthquake,7.74,2.92,0.4,8,reviewed,pr,pr
2020-03-03T03:08:10.184Z,59.6078,-152.2473,65.4,1.6,ml,,,,0.25,ak,ak0202w8owgc,2020-03-03T03:19:38.322Z,"30km SW of Anchor Point, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-03-03T03:08:00.260Z,19.4996667,-155.448,0.19,0.96,md,16,111,0.03105,0.15,hv,hv71409992,2020-03-05T01:52:45.780Z,"23km WNW of Volcano, Hawaii",earthquake,0.32,0.54,0.036,7,reviewed,hv,hv
2020-03-03T03:05:42.480Z,17.9095,-66.8713,10,2.95,md,6,232,0.0661,0.07,pr,pr2020063006,2020-03-03T03:22:03.498Z,"7km SSE of Guanica, Puerto Rico",earthquake,0.94,0.57,0.17,4,reviewed,pr,pr
2020-03-03T03:05:39.820Z,38.4878333,-112.8496667,0.04,-0.42,md,5,198,0.004784,0.06,uu,uu60361912,2020-03-04T23:01:49.240Z,"17km NE of Milford, Utah",earthquake,0.44,0.53,0.318,2,reviewed,uu,uu
2020-03-03T03:04:37.300Z,33.4481667,-116.567,11.14,0.73,ml,29,46,0.05495,0.24,ci,ci39089103,2020-03-03T17:20:16.275Z,"16km SE of Anza, CA",earthquake,0.34,0.64,0.157,18,reviewed,ci,ci
2020-03-03T02:56:57.460Z,32.7988333,-115.4608333,8.6,1.98,ml,26,43,0.01348,0.23,ci,ci39089095,2020-03-03T03:07:32.670Z,"8km W of Holtville, CA",earthquake,0.42,0.92,0.21,27,automatic,ci,ci
2020-03-03T02:54:18.730Z,32.1476669,-115.1090012,16.96,3.2,ml,23,50,0.1264,0.35,ci,ci39089087,2020-03-03T04:14:45.040Z,"11km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,0.74,1.56,0.276,25,automatic,ci,ci
2020-03-03T02:49:18.380Z,35.9458333,-117.7448333,9.49,0.82,ml,17,68,0.06352,0.1,ci,ci39089079,2020-03-05T20:11:24.333Z,"15km E of Little Lake, CA",earthquake,0.17,0.41,0.141,6,reviewed,ci,ci
2020-03-03T02:43:21.160Z,17.7576,-66.8655,6,3.32,md,7,249,0.2179,0.22,pr,pr2020063005,2020-03-03T02:56:13.916Z,"24km S of Guanica, Puerto Rico",earthquake,1.29,0.83,0.07,4,reviewed,pr,pr
2020-03-03T02:40:07.640Z,58.1675,-155.347,1.06,-1.01,ml,5,243,0.04379,0.12,av,av70874654,2020-03-04T20:16:55.040Z,"96km SE of King Salmon, Alaska",earthquake,1.07,2.3,0.116,5,reviewed,av,av
2020-03-03T02:32:45.120Z,17.922,-66.934,10,3.02,md,6,229,0.0763,0.05,pr,pr2020063004,2020-03-03T02:42:15.605Z,"6km SSW of Guanica, Puerto Rico",earthquake,0.8,0.62,0.28,4,reviewed,pr,pr
2020-03-03T02:26:27.080Z,52.0775,-176.1363333,-0.35,0.13,ml,5,131,0.02364,0.06,av,av70874659,2020-03-04T20:18:56.490Z,"42km ENE of Adak, Alaska",earthquake,0.24,0.26,0.328,5,reviewed,av,av
2020-03-03T02:16:16.985Z,61.5073,-149.9513,43.7,1.3,ml,,,,0.67,ak,ak0202w85736,2020-03-03T02:19:31.726Z,"1km S of Big Lake, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-03-03T02:14:01.810Z,17.748,-66.8638,8,3.02,md,6,279,0.2276,0.09,pr,pr2020063003,2020-03-03T02:29:22.926Z,"25km S of Guanica, Puerto Rico",earthquake,0.86,1.48,0.39,2,reviewed,pr,pr
2020-03-03T02:13:41.260Z,38.831665,-122.8176651,1.73,1.14,md,22,48,0.01017,0.02,nc,nc73349190,2020-03-03T05:53:04.366Z,"8km NW of The Geysers, CA",earthquake,0.18,0.52,0.01,2,automatic,nc,nc
2020-03-03T02:13:16.150Z,38.8181648,-122.8181686,2.5,0.62,md,12,67,0.008201,0.02,nc,nc73349185,2020-03-03T02:31:03.129Z,"7km NW of The Geysers, CA",earthquake,0.32,0.65,0.35,2,automatic,nc,nc
2020-03-03T02:12:45.620Z,19.2280006,-155.3986664,31.42,2.98,ml,63,143,0.009517,0.16,hv,hv71409932,2020-03-03T02:28:29.040Z,"8km NE of Pahala, Hawaii",earthquake,0.48,0.65,3.3,38,automatic,hv,hv
2020-03-03T02:12:22.060Z,19.4736671,-155.5341644,-0.39,2.99,ml,8,114,0.02473,0.28,hv,hv71409927,2020-03-03T02:45:48.270Z,"30km N of Pahala, Hawaii",earthquake,1.2,1.27,3.34,38,automatic,hv,hv
2020-03-03T02:12:09.235Z,63.2761,-151.3382,10.6,1.4,ml,,,,0.24,ak,ak0202w84bml,2020-03-03T02:17:50.857Z,"120km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-03T02:03:14.870Z,38.8118333,-122.8263333,1.95,1.18,md,40,58,0.003702,0.06,nc,nc73349180,2020-03-06T02:38:02.633Z,"7km WNW of The Geysers, CA",earthquake,0.17,0.21,0.29,3,reviewed,nc,nc
2020-03-03T02:02:15.501Z,63.1798,-150.5466,111,2.1,ml,,,,0.67,ak,ak0202w826c3,2020-03-03T02:07:28.085Z,"83km WSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-03-03T01:53:11.630Z,33.4903333,-116.4851667,12.7,0.81,ml,20,62,0.07716,0.13,ci,ci39089063,2020-03-03T17:20:18.700Z,"19km ESE of Anza, CA",earthquake,0.24,0.53,0.099,15,reviewed,ci,ci
2020-03-03T01:51:29.564Z,39.7039,-120.378,13.7,0.6,ml,7,152.69,0.08,0.1743,nn,nn00718218,2020-03-03T18:45:13.646Z,"14km SSE of Portola, California",earthquake,,1.9,0.47,3,reviewed,nn,nn
2020-03-03T01:29:19.540Z,35.8953333,-117.708,2.34,1.6,ml,21,48,0.07028,0.2,ci,ci39089039,2020-03-03T01:40:06.630Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.42,0.151,23,automatic,ci,ci
2020-03-03T01:17:27.560Z,17.9801,-66.7465,13,3.02,md,6,204,0.1328,0.22,pr,pr2020063000,2020-03-03T04:07:10.340Z,"3km WSW of Tallaboa, Puerto Rico",earthquake,2.29,0.76,0.17,4,reviewed,pr,pr
2020-03-03T01:06:38.434Z,-54.6467,144.1203,10,5,mb,,49,17.106,1.44,us,us600088b5,2020-03-03T01:35:23.040Z,"West of Macquarie Island",earthquake,5.5,1.8,0.084,45,reviewed,us,us
2020-03-03T01:02:12.246Z,68.6526,-148.4489,0,2,ml,,,,1.13,ak,ak0202w7gr3c,2020-03-03T01:14:06.838Z,"133km WNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-03-03T00:56:38.240Z,19.2231674,-155.3993378,31.99,2.51,ml,56,146,0.01437,0.13,hv,hv71409882,2020-03-03T01:14:33.040Z,"8km NNE of Pahala, Hawaii",earthquake,0.5,0.76,2.54,23,automatic,hv,hv
2020-03-03T00:46:43.610Z,58.4261667,-154.7735,6,0.04,ml,9,139,0.0457,0.22,av,av70874634,2020-03-04T19:57:44.770Z,"109km NNW of Larsen Bay, Alaska",earthquake,0.54,1.05,0.198,9,reviewed,av,av
2020-03-03T00:46:06.148Z,63.4663,-150.9358,8,1.6,ml,,,,0.93,ak,ak0202w74qir,2020-03-03T00:49:02.391Z,"99km W of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-03T00:43:09.590Z,36.03,-120.5976667,2.84,0.99,md,26,111,0.03874,0.07,nc,nc73349170,2020-03-06T00:01:02.896Z,"21km NW of Parkfield, CA",earthquake,0.26,0.65,0.228,9,reviewed,nc,nc
2020-03-03T00:42:35.470Z,38.8346672,-122.8181686,1.28,0.56,md,11,80,0.01291,0.01,nc,nc73349165,2020-03-03T00:50:02.496Z,"8km NW of The Geysers, CA",earthquake,0.34,0.63,,1,automatic,nc,nc
2020-03-03T00:39:18.600Z,39.4066667,-110.2861667,2.76,1.86,ml,13,188,0.2232,0.15,uu,uu60361907,2020-03-03T15:20:14.090Z,"19km SE of East Carbon City, Utah",earthquake,1.16,31.61,0.05,3,reviewed,uu,uu
2020-03-03T00:39:14.600Z,58.423,-154.7738333,6.53,-0.15,ml,8,141,0.04265,0.24,av,av70874629,2020-03-04T19:55:13.460Z,"109km NNW of Larsen Bay, Alaska",earthquake,0.61,1.19,0.146,7,reviewed,av,av
2020-03-03T00:32:50.940Z,35.8983345,-117.7053299,3.87,3.24,ml,47,37,0.0666,0.2,ci,ci39089007,2020-03-03T00:43:57.040Z,"19km ESE of Little Lake, CA",earthquake,0.21,0.56,0.269,19,automatic,ci,ci
2020-03-03T00:29:41.880Z,36.5611667,-121.0745,6.52,1.35,md,15,118,0.03301,0.09,nc,nc73349150,2020-03-04T02:08:02.954Z,"7km ENE of Pinnacles, CA",earthquake,0.39,0.63,0.155,12,reviewed,nc,nc
2020-03-03T00:25:32.190Z,19.503,-155.449,4.05,1,md,23,113,0.0276,0.12,hv,hv71409867,2020-03-05T01:30:49.320Z,"23km WNW of Volcano, Hawaii",earthquake,0.29,0.67,0.051,7,reviewed,hv,hv
2020-03-03T00:20:46.770Z,17.9195,-66.8365,12,2.41,md,8,229,0.0701,0.11,pr,pr2020063002,2020-03-03T08:23:21.218Z,"15km SE of Guanica, Puerto Rico",earthquake,1.15,0.56,0.26,6,reviewed,pr,pr
2020-03-03T00:19:02.630Z,17.9081,-66.8455,12,2.83,md,6,233,0.075,0.1,pr,pr20200630001,2020-03-03T01:40:51.745Z,"9km SE of Guanica, Puerto Rico",earthquake,1.74,0.59,0.2,4,reviewed,pr,pr
2020-03-03T00:11:49.280Z,19.197834,-155.4188385,32.32,2.42,ml,56,153,0.04431,0.12,hv,hv71409857,2020-03-03T00:31:49.040Z,"4km NE of Pahala, Hawaii",earthquake,0.48,0.66,2.15,17,automatic,hv,hv
2020-03-03T00:11:29.839Z,64.9501,-147.3389,1.2,1.3,ml,,,,0.64,ak,ak0202w6xaaf,2020-03-03T00:14:51.223Z,"19km NNE of Badger, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-03-03T00:00:11.320Z,35.7746667,-117.558,4.76,1.96,ml,22,86,0.05207,0.17,ci,ci39088991,2020-03-03T00:11:10.530Z,"14km W of Searles Valley, CA",earthquake,0.31,0.57,0.138,25,automatic,ci,ci
2020-03-02T23:58:03.420Z,59.8978,-150.6311,43.1,1.9,ml,,,,0.36,ak,ak0202uxcxbq,2020-03-03T00:00:37.963Z,"41km ENE of Fritz Creek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-03-02T23:54:57.051Z,63.0912,-151.6184,12.9,1.4,ml,,,,0.35,ak,ak0202uxc6lh,2020-03-02T23:58:57.233Z,"115km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-02T23:53:28.820Z,34.6888333,-116.3088333,8.75,1.74,ml,19,82,0.1299,0.13,ci,ci39088983,2020-03-02T23:57:19.270Z,"14km WSW of Ludlow, CA",earthquake,0.23,0.8,0.22,27,automatic,ci,ci
2020-03-02T23:43:36.720Z,52.0686667,-176.1225,1.61,0.33,ml,4,189,0.02044,0.1,av,av70874619,2020-03-04T18:18:01.080Z,"42km ENE of Adak, Alaska",earthquake,0.48,1.09,0.183,4,reviewed,av,av
2020-03-02T23:36:45.051Z,60.3923,-151.5293,58.6,1.6,ml,,,,0.41,ak,ak0202ux8as9,2020-03-02T23:44:14.118Z,"12km WNW of Cohoe, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-03-02T23:30:50.347Z,65.8376,-146.5429,7.6,1.6,ml,,,,0.7,ak,ak0202ux70w8,2020-03-02T23:42:32.765Z,"94km WNW of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-02T23:19:06.270Z,44.798,-111.541,9.77,1.29,ml,18,71,0.085,0.19,mb,mb80383649,2020-03-02T23:34:38.580Z,"37km WNW of West Yellowstone, Montana",earthquake,0.49,0.77,0.037,4,reviewed,mb,mb
2020-03-02T23:07:51.603Z,-18.1301,-70.5706,72,4.7,mww,,110,0.323,0.57,us,us6000888y,2020-03-03T09:41:12.586Z,"36km WSW of Tacna, Peru",earthquake,3.8,4.4,0.08,15,reviewed,us,us
2020-03-02T23:06:38.470Z,38.3013333,-112.8723333,7.9,0.79,md,9,92,0.1575,0.08,uu,uu60361882,2020-03-03T15:16:05.330Z,"16km SE of Milford, Utah",earthquake,0.34,1.63,0.262,5,reviewed,uu,uu
2020-03-02T23:05:36.000Z,38.2983333,-112.8705,6.21,1.04,md,10,93,0.1604,0.07,uu,uu60361877,2020-03-03T14:27:19.690Z,"16km SE of Milford, Utah",earthquake,0.33,1.84,0.309,6,reviewed,uu,uu
2020-03-02T23:04:19.830Z,46.1996666666667,-122.185666666667,3.04,0.12,ml,8,80,,0.08,uw,uw61579542,2020-03-02T23:50:36.980Z,"37km NNE of Amboy, Washington",earthquake,0.51,0.49,0.0207142838977096,4,reviewed,uw,uw
2020-03-02T23:03:13.050Z,32.8016667,-115.4501667,8.44,1.97,ml,20,54,0.004622,0.25,ci,ci39088959,2020-03-02T23:06:57.936Z,"7km W of Holtville, CA",earthquake,0.6,1.03,0.169,27,automatic,ci,ci
2020-03-02T23:01:05.430Z,17.7646,-66.8725,6,3.15,md,6,249,0.2106,0.13,pr,pr2020062042,2020-03-02T23:15:40.620Z,"23km S of Guanica, Puerto Rico",earthquake,0.83,0.48,0.02,3,reviewed,pr,pr
2020-03-02T22:56:52.160Z,35.8446667,-117.69,8.27,2.27,ml,23,54,0.07072,0.14,ci,ci39088951,2020-03-02T23:08:13.330Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.58,0.189,26,automatic,ci,ci
2020-03-02T22:56:30.550Z,38.8166656,-122.8170013,2.42,0.37,md,17,48,0.008628,0.02,nc,nc73349130,2020-03-03T00:25:02.351Z,"7km NW of The Geysers, CA",earthquake,0.24,0.57,0.22,2,automatic,nc,nc
2020-03-02T22:53:05.630Z,37.6723333,-118.8798333,1.91,0.71,md,11,180,0.02416,0.04,nc,nc73349125,2020-03-05T02:23:03.746Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.58,0.46,0.202,11,reviewed,nc,nc
2020-03-02T22:49:39.340Z,44.7616667,-111.5033333,6.2,0.01,ml,7,142,0.087,0.22,mb,mb80383794,2020-03-03T15:54:29.850Z,"33km WNW of West Yellowstone, Montana",earthquake,1.65,4.75,,0,reviewed,mb,mb
2020-03-02T22:48:59.502Z,67.8943,-155.6307,10,3,ml,,60,0.85,0.67,us,us6000888g,2020-03-02T23:30:19.040Z,"122km NNE of Kobuk, Alaska",earthquake,2.9,2,0.037,94,reviewed,us,us
2020-03-02T22:46:59.970Z,33.458,-116.5636667,10.58,0.85,ml,26,47,0.04875,0.22,ci,ci39088943,2020-03-02T22:50:47.394Z,"15km SE of Anza, CA",earthquake,0.38,0.55,0.117,20,automatic,ci,ci
2020-03-02T22:43:20.481Z,43.2461,143.7677,10,4.5,mb,,223,1.219,0.85,us,us6000888n,2020-03-03T00:02:20.040Z,"54km ENE of Otofuke, Japan",earthquake,9.3,1.9,0.101,29,reviewed,us,us
2020-03-02T22:38:06.070Z,32.8,-115.4518333,14.29,3.1,ml,74,29,0.006796,0.32,ci,ci39088935,2020-03-03T07:46:07.029Z,"7km W of Holtville, CA",earthquake,0.23,0.44,0.178,165,reviewed,ci,ci
2020-03-02T22:35:25.660Z,19.2199993,-155.423996,30.93,1.81,md,25,134,0.0305,0.15,hv,hv71409752,2020-03-02T22:38:29.320Z,"6km ENE of Pahala, Hawaii",earthquake,0.89,1,0.19,3,automatic,hv,hv
2020-03-02T22:33:56.120Z,46.2993333333333,-122.226333333333,1.65,0.28,ml,7,156,,0.05,uw,uw61579537,2020-03-03T00:04:36.670Z,"29km S of Morton, Washington",earthquake,0.29,0.31,0.179741994999314,4,reviewed,uw,uw
2020-03-02T22:33:01.700Z,32.8046667,-115.4531667,10.83,2.75,ml,26,43,0.00541,0.24,ci,ci39088927,2020-03-02T23:20:36.040Z,"7km W of Holtville, CA",earthquake,0.4,0.7,0.238,26,automatic,ci,ci
2020-03-02T22:24:38.180Z,19.5126667,-155.4366667,-1.01,1.88,ml,27,138,0.0253,0.1,hv,hv71409742,2020-03-05T01:39:37.940Z,"22km WNW of Volcano, Hawaii",earthquake,0.32,0.26,0.073,5,reviewed,hv,hv
2020-03-02T22:09:45.299Z,62.2239,-145.6788,27.8,1.4,ml,,,,0.21,ak,ak0202uwh2v5,2020-03-02T22:12:44.290Z,"14km NNW of Glennallen, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-02T22:03:33.200Z,38.8110008,-122.8148346,3.2,0.61,md,7,117,0.01141,0.01,nc,nc73349120,2020-03-02T23:25:03.962Z,"6km NW of The Geysers, CA",earthquake,0.9,2.41,0.36,2,automatic,nc,nc
2020-03-02T21:55:35.060Z,46.8585,-112.532,12.14,1.1,ml,8,119,0.103,0.09,mb,mb80383679,2020-03-03T00:06:03.110Z,"15km SE of Lincoln, Montana",earthquake,0.83,0.73,0.158,2,reviewed,mb,mb
2020-03-02T21:55:25.702Z,60.4791,-147.6621,8.8,1.8,ml,,,,0.98,ak,ak0202uw5gob,2020-03-02T22:00:01.268Z,"64km ESE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-02T21:54:42.980Z,19.2169991,-155.4023285,31.17,2.14,md,49,148,0.0209,0.13,hv,hv71409722,2020-03-02T21:57:56.310Z,"8km E of Pahala, Hawaii",earthquake,0.65,0.93,0.15,27,automatic,hv,hv
2020-03-02T21:53:47.080Z,32.6155,-116.9713333,2.54,1.54,ml,19,112,0.03558,0.23,ci,ci39088895,2020-03-02T21:57:35.399Z,"7km SE of Bonita, CA",quarry blast,0.53,0.36,0.103,14,automatic,ci,ci
2020-03-02T21:52:01.590Z,17.9626,-66.9298,8,3.5,ml,8,210,0.0521,0.17,pr,pr2020062041,2020-03-03T21:53:32.887Z,"6km S of Guanica, Puerto Rico",earthquake,1.16,0.6,0.27,5,reviewed,pr,pr
2020-03-02T21:47:58.030Z,17.8821,-66.8073,11,2.79,md,6,244,0.1175,0.2,pr,pr2020062040,2020-03-02T22:23:00.304Z,"12km S of Indios, Puerto Rico",earthquake,1.44,0.9,0.08,3,reviewed,pr,pr
2020-03-02T21:38:16.398Z,61.954,-151.8198,94.9,1.7,ml,,,,0.51,ak,ak0202uw1sta,2020-03-02T21:45:37.594Z,"96km WNW of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-03-02T21:23:13.005Z,-59.992,-26.3101,87.4,5.1,mb,,114,7.955,0.68,us,us6000885x,2020-03-02T21:38:38.040Z,"107km S of Bristol Island, South Sandwich Islands",earthquake,13.8,7.9,0.083,47,reviewed,us,us
2020-03-02T21:15:49.910Z,58.2946667,-154.9923333,2.86,0.7,ml,13,195,0.03746,0.12,av,av62142116,2020-03-04T18:09:26.210Z,"103km NW of Larsen Bay, Alaska",earthquake,0.61,0.5,0.288,12,reviewed,av,av
2020-03-02T21:03:24.310Z,32.8121667,-115.4555,7.7,1.81,ml,17,94,0.01002,0.18,ci,ci39088887,2020-03-02T21:06:59.080Z,"7km W of Holtville, CA",earthquake,0.49,0.87,0.165,25,automatic,ci,ci
2020-03-02T20:51:28.188Z,60.9042,-150.2417,35.2,1.5,ml,,,,0.52,ak,ak0202uvj6ei,2020-03-02T20:58:17.217Z,"39km SSW of Anchorage, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-03-02T20:46:43.165Z,61.6292,-146.3587,32.2,1.8,ml,,,,0.82,ak,ak0202uvi4zf,2020-03-02T20:51:13.741Z,"55km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-02T20:38:24.480Z,58.2306667,-155.1025,3.18,-1,ml,5,244,0.04546,0.03,av,av70874609,2020-03-04T18:04:23.510Z,"101km NW of Larsen Bay, Alaska",earthquake,0.61,1.51,0.157,5,reviewed,av,av
2020-03-02T20:30:35.740Z,33.4663333,-116.4413333,6.69,1.5,ml,48,70,0.0584,0.21,ci,ci39088863,2020-03-02T20:34:28.897Z,"24km ESE of Anza, CA",earthquake,0.23,0.78,0.183,26,automatic,ci,ci
2020-03-02T20:30:01.320Z,33.465,-116.4438333,5.03,1.76,ml,60,45,0.06018,0.23,ci,ci39088855,2020-03-02T20:41:11.870Z,"24km ESE of Anza, CA",earthquake,0.22,0.84,0.194,26,automatic,ci,ci
2020-03-02T20:27:27.790Z,38.832,-122.8183333,1.97,-0.16,md,23,51,0.01074,0.03,nc,nc73349080,2020-03-04T01:12:55.437Z,"8km NW of The Geysers, CA",earthquake,0.18,0.27,0.286,2,reviewed,nc,nc
2020-03-02T20:20:06.941Z,64.5641,-149.8036,8.3,1.5,ml,,,,0.63,ak,ak0202uvchkw,2020-03-02T20:31:19.097Z,"33km W of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-03-02T20:19:57.080Z,44.6271667,-111.9255,8.1,1.29,ml,15,133,0.212,0.23,mb,mb80383604,2020-03-02T21:57:01.550Z,"52km E of Lima, Montana",earthquake,0.78,2.56,0.107,6,reviewed,mb,mb
2020-03-02T20:11:26.520Z,52.0738333,-176.129,-0.54,-0.32,ml,4,215,0.022,0.03,av,av70874614,2020-03-04T18:15:59.590Z,"42km ENE of Adak, Alaska",earthquake,0.62,0.21,0.429,4,reviewed,av,av
2020-03-02T20:10:16.279Z,63.3767,-149.79,0,1.5,ml,,,,0.79,ak,ak0202uvad1v,2020-03-02T20:19:35.145Z,"41km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-03-02T20:09:41.020Z,40.466,-121.5486667,2.95,0.83,md,6,118,0.02343,0.04,nc,nc73349070,2020-03-03T20:42:03.834Z,"12km ESE of Viola, CA",earthquake,0.46,0.69,0.084,6,reviewed,nc,nc
2020-03-02T20:07:42.580Z,38.8136667,-122.8186667,3.13,2.1,md,61,27,0.009508,0.06,nc,nc73349065,2020-03-06T02:07:02.445Z,"7km NW of The Geysers, CA",earthquake,0.13,0.16,0.168,27,reviewed,nc,nc
2020-03-02T19:55:11.236Z,60.067,-153.1555,89.2,2,ml,,,,0.35,ak,ak0202uuykcz,2020-03-02T19:58:49.593Z,"51km SSW of Redoubt Volcano, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-03-02T19:54:29.370Z,52.0695,-176.1366667,2.87,0.83,ml,6,111,0.016,0.18,av,av62142101,2020-03-04T17:59:51.330Z,"41km ENE of Adak, Alaska",earthquake,0.44,0.82,0.214,6,reviewed,av,av
2020-03-02T19:51:44.480Z,52.0405,-176.1275,-1.71,-0.24,ml,4,131,0.01863,0.18,av,av70874554,2020-03-04T02:28:09.550Z,"40km ENE of Adak, Alaska",earthquake,0.34,1.81,0.329,4,reviewed,av,av
2020-03-02T19:48:21.286Z,62.0763,-151.409,81.3,1.6,ml,,,,0.34,ak,ak0202uux34g,2020-03-02T19:51:27.799Z,"73km WSW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-03-02T19:47:04.631Z,37.2117,-97.7729,5,2.5,ml,,115,0.059,0.33,us,us6000882t,2020-03-06T01:55:17.850Z,"22km SSW of Conway Springs, Kansas",earthquake,1.4,2,0.062,34,reviewed,us,us
2020-03-02T19:41:12.370Z,19.3619995,-155.4991608,3.87,1.77,md,37,45,0.06723,0.26,hv,hv71409597,2020-03-02T19:45:06.580Z,"17km N of Pahala, Hawaii",earthquake,0.46,2.09,0.02,12,automatic,hv,hv
